timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760585335.5713332,2025-10-16 11:28:55.571,18.46,0,35,1,16376,210,405,13.28,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.14,0,32,1,16376,210,405,134.13708689926554,13.82,38.75,40.0,59.24,37.5,72.51
1760585335.9554636,2025-10-16 11:28:55.955,18.46,0,35,1,16376,210,405,13.22,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.22,0,32,1,16376,210,405,140.69957640469468,14.45,38.75,40.0,72.73,37.5,62.89
1760585336.2945771,2025-10-16 11:28:56.294,18.46,0,35,1,16376,210,405,13.22,0,36,1,16376,210,405,21.25,0,34,1,16376,210,405,16.22,0,32,1,16376,210,405,143.73852266554417,14.83,38.650000000000006,40.1,71.15,37.2,74.77
1760585336.8363595,2025-10-16 11:28:56.836,18.62,0,35,1,16376,210,405,13.14,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.3,0,32,1,16376,210,405,145.47547750015983,15.59,38.650000000000006,40.1,71.15,37.2,74.77
1760585337.2453034,2025-10-16 11:28:57.245,18.62,0,35,1,16376,210,405,13.14,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.3,0,32,1,16376,210,405,141.18332791759127,14.57,38.85,40.2,70.51,37.5,66.63
1760585337.583807,2025-10-16 11:28:57.583,18.62,0,35,1,16376,210,405,13.14,0,36,1,16376,210,405,21.24,0,34,1,16376,210,405,16.3,0,32,1,16376,210,405,135.03336328092658,13.92,38.85,40.2,70.51,37.5,66.63
1760585338.0114865,2025-10-16 11:28:58.011,18.62,0,35,1,16376,210,405,13.12,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.39,0,32,1,16376,210,405,141.32833748322963,14.58,38.85,40.2,66.05,37.5,68.21
1760585338.4248211,2025-10-16 11:28:58.424,18.62,0,35,1,16376,210,405,13.12,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.39,0,32,1,16376,210,405,141.2586288863164,14.61,38.85,40.2,71.88,37.5,68.99
1760585338.7980442,2025-10-16 11:28:58.798,18.68,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.28,0,34,1,16376,210,405,16.39,0,32,1,16376,210,405,141.87333457346176,14.6,38.85,40.2,71.88,37.5,68.99
1760585339.148412,2025-10-16 11:28:59.148,18.68,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.28,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,141.32463874688898,14.58,38.85,40.2,74.64,37.5,71.91
1760585339.5064657,2025-10-16 11:28:59.506,18.68,0,35,1,16376,210,405,13.18,0,36,1,16376,210,405,21.28,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,141.1796291135303,14.52,38.85,40.2,74.64,37.5,71.91
1760585339.8443763,2025-10-16 11:28:59.844,18.78,0,35,1,16376,210,405,13.28,0,36,1,16376,210,405,21.26,0,34,1,16376,210,405,16.41,0,32,1,16376,210,405,140.28291260505515,14.46,38.85,40.2,70.4,37.5,70.32
