timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock
1759808250.903654,2025-10-07 11:37:30.903,54.58,0,46,14994,16376,0,0,53.48,0,44,13562,16376,0,0,64.71,0,45,14556,16376,0,0,56.9,19,40,13562,16376,0,0
1759808251.1147385,2025-10-07 11:37:31.114,54.55,0,46,14994,16376,0,0,51.18,0,44,13562,16376,0,0,62.02,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808251.3168678,2025-10-07 11:37:31.316,57.16,0,46,14994,16376,0,0,53.47,11,44,13562,16376,0,0,64.68,19,45,14556,16376,0,0,56.88,19,40,13562,16376,0,0
1759808251.524517,2025-10-07 11:37:31.524,54.58,0,46,14994,16376,0,0,51.19,0,44,13562,16376,0,0,62.01,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808251.7304955,2025-10-07 11:37:31.730,57.17,0,46,14994,16376,0,0,53.48,17,44,13562,16376,0,0,64.67,19,45,14556,16376,0,0,56.92,2,40,13562,16376,0,0
1759808251.9333124,2025-10-07 11:37:31.933,54.65,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.4,0,45,14556,16376,0,0,54.51,0,40,13562,16376,0,0
1759808252.1413941,2025-10-07 11:37:32.141,57.29,20,46,14994,16376,0,0,51.23,3,45,13562,16376,0,0,64.7,0,46,14556,16376,0,0,56.94,17,40,13562,16376,0,0
1759808252.345883,2025-10-07 11:37:32.345,54.74,0,46,14994,16376,0,0,53.14,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.48,0,40,13562,16376,0,0
1759808252.5456388,2025-10-07 11:37:32.545,57.06,20,46,14994,16376,0,0,51.22,0,44,13562,16376,0,0,64.71,19,45,14556,16376,0,0,54.48,0,40,13562,16376,0,0
1759808252.7526577,2025-10-07 11:37:32.752,54.79,0,46,14994,16376,0,0,53.48,0,44,13562,16376,0,0,62.05,0,45,14556,16376,0,0,56.88,0,40,13562,16376,0,0
1759808252.9521394,2025-10-07 11:37:32.952,54.73,0,48,14994,16376,0,0,52.94,18,44,13562,16376,0,0,62.04,0,46,14556,16376,0,0,54.46,0,40,13562,16376,0,0
1759808253.1966414,2025-10-07 11:37:33.196,57.41,0,46,14994,16376,0,0,53.4,0,44,13562,16376,0,0,64.72,0,45,14556,16376,0,0,56.91,0,40,13562,16376,0,0
1759808253.3984082,2025-10-07 11:37:33.398,55.15,0,46,14994,16376,0,0,51.11,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.51,0,40,13562,16376,0,0
1759808253.6090248,2025-10-07 11:37:33.609,55.08,0,46,14994,16376,0,0,53.41,0,44,13562,16376,0,0,64.7,6,45,14556,16376,0,0,56.97,17,40,13562,16376,0,0
1759808253.8174174,2025-10-07 11:37:33.817,54.74,0,46,14994,16376,0,0,51.14,0,44,13562,16376,0,0,62.02,0,45,14556,16376,0,0,54.51,0,40,13562,16376,0,0
1759808254.0120082,2025-10-07 11:37:34.012,57.25,0,46,14994,16376,0,0,53.47,7,44,13562,16376,0,0,64.68,19,45,14556,16376,0,0,56.9,17,40,13562,16376,0,0
1759808254.2283673,2025-10-07 11:37:34.228,54.68,0,46,14994,16376,0,0,51.2,0,44,13562,16376,0,0,62.0,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808254.434956,2025-10-07 11:37:34.434,57.26,0,46,14994,16376,0,0,53.49,19,44,13562,16376,0,0,64.69,19,45,14556,16376,0,0,56.89,18,41,13562,16376,0,0
1759808254.6394699,2025-10-07 11:37:34.639,54.68,0,46,14994,16376,0,0,51.2,0,44,13562,16376,0,0,63.22,0,45,14556,16376,0,0,54.43,0,40,13562,16376,0,0
1759808254.831618,2025-10-07 11:37:34.831,57.24,18,46,14994,16376,0,0,51.19,0,46,13562,16376,0,0,62.02,0,45,14556,16376,0,0,56.21,17,40,13562,16376,0,0
1759808255.040715,2025-10-07 11:37:35.040,54.61,0,46,14994,16376,0,0,53.24,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.46,0,40,13562,16376,0,0
1759808255.2467186,2025-10-07 11:37:35.246,54.55,5,47,14994,16376,0,0,53.44,0,44,13562,16376,0,0,62.53,6,45,14556,16376,0,0,54.46,0,41,13562,16376,0,0
1759808255.4744759,2025-10-07 11:37:35.474,54.66,0,46,14994,16376,0,0,51.17,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,56.92,0,40,13562,16376,0,0
1759808255.6755476,2025-10-07 11:37:35.675,54.66,0,46,14994,16376,0,0,51.14,0,44,13562,16376,0,0,62.02,0,45,14556,16376,0,0,54.52,0,40,13562,16376,0,0
1759808255.8949268,2025-10-07 11:37:35.894,57.31,0,46,14994,16376,0,0,53.42,0,44,13562,16376,0,0,64.69,0,45,14556,16376,0,0,57.01,0,40,13562,16376,0,0
1759808256.0974379,2025-10-07 11:37:36.097,54.77,0,46,14994,16376,0,0,51.11,0,44,13562,16376,0,0,62.01,0,45,14556,16376,0,0,54.56,0,40,13562,16376,0,0
1759808256.3050256,2025-10-07 11:37:36.305,57.42,0,46,14994,16376,0,0,53.38,4,44,13562,16376,0,0,64.67,19,45,14556,16376,0,0,56.98,19,40,13562,16376,0,0
1759808256.5066729,2025-10-07 11:37:36.506,54.72,0,46,14994,16376,0,0,51.05,0,44,13562,16376,0,0,61.98,0,45,14556,16376,0,0,54.51,0,40,13562,16376,0,0
1759808256.7130554,2025-10-07 11:37:36.713,57.34,0,46,14994,16376,0,0,53.32,17,44,13562,16376,0,0,64.69,19,45,14556,16376,0,0,54.52,0,41,13562,16376,0,0
1759808256.9040744,2025-10-07 11:37:36.904,54.68,0,46,14994,16376,0,0,51.03,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.54,0,40,13562,16376,0,0
1759808257.1083004,2025-10-07 11:37:37.108,57.26,20,48,14994,16376,0,0,52.74,17,45,13562,16376,0,0,62.04,0,46,14556,16376,0,0,54.52,0,40,13562,16376,0,0
1759808257.3132527,2025-10-07 11:37:37.313,54.62,0,46,14994,16376,0,0,52.07,0,44,13562,16376,0,0,64.75,0,45,14556,16376,0,0,54.59,0,40,13562,16376,0,0
1759808257.5196626,2025-10-07 11:37:37.519,57.11,20,46,14994,16376,0,0,51.11,0,46,13562,16376,0,0,62.08,0,45,14556,16376,0,0,55.35,14,40,13562,16376,0,0
1759808257.7348065,2025-10-07 11:37:37.734,54.45,0,46,14994,16376,0,0,53.46,0,44,13562,16376,0,0,64.74,0,45,14556,16376,0,0,57.03,3,40,13562,16376,0,0
1759808257.9276226,2025-10-07 11:37:37.927,54.49,0,46,14994,16376,0,0,51.22,0,44,13562,16376,0,0,62.08,0,45,14556,16376,0,0,54.61,0,40,13562,16376,0,0
1759808258.144043,2025-10-07 11:37:38.144,57.13,0,46,14994,16376,0,0,53.53,0,44,13562,16376,0,0,64.77,0,45,14556,16376,0,0,57.08,0,40,13562,16376,0,0
1759808258.359984,2025-10-07 11:37:38.359,54.56,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.08,0,45,14556,16376,0,0,54.64,0,40,13562,16376,0,0
1759808258.5578794,2025-10-07 11:37:38.557,57.24,0,46,14994,16376,0,0,53.5,0,44,13562,16376,0,0,64.75,0,45,14556,16376,0,0,57.11,4,40,13562,16376,0,0
1759808258.7699792,2025-10-07 11:37:38.769,54.72,0,46,14994,16376,0,0,51.18,0,44,13562,16376,0,0,62.06,0,45,14556,16376,0,0,54.7,0,40,13562,16376,0,0
1759808258.9756536,2025-10-07 11:37:38.975,57.34,17,46,14994,16376,0,0,53.46,0,45,13562,16376,0,0,64.73,15,45,14556,16376,0,0,57.11,17,40,13562,16376,0,0
1759808259.1660984,2025-10-07 11:37:39.166,54.82,0,46,14994,16376,0,0,51.17,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.67,0,40,13562,16376,0,0
1759808259.3682232,2025-10-07 11:37:39.368,57.42,20,46,14994,16376,0,0,51.18,0,45,13562,16376,0,0,64.71,19,45,14556,16376,0,0,57.1,17,40,13562,16376,0,0
1759808259.5493896,2025-10-07 11:37:39.549,54.81,0,46,14994,16376,0,0,53.49,0,44,13562,16376,0,0,62.03,0,45,14556,16376,0,0,55.7,0,40,13562,16376,0,0
1759808259.7379866,2025-10-07 11:37:39.737,55.11,5,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,62.05,0,45,14556,16376,0,0,54.73,0,40,13562,16376,0,0
1759808259.9410622,2025-10-07 11:37:39.941,57.42,0,46,14994,16376,0,0,53.51,0,44,13562,16376,0,0,64.47,0,45,14556,16376,0,0,57.19,0,40,13562,16376,0,0
1759808260.1416,2025-10-07 11:37:40.141,54.77,0,46,14994,16376,0,0,51.2,0,44,13562,16376,0,0,62.02,0,45,14556,16376,0,0,54.77,0,40,13562,16376,0,0
1759808260.320944,2025-10-07 11:37:40.320,57.42,0,46,14994,16376,0,0,53.49,17,44,13562,16376,0,0,64.72,19,45,14556,16376,0,0,57.21,19,40,13562,16376,0,0
1759808260.5093663,2025-10-07 11:37:40.509,54.85,0,46,14994,16376,0,0,51.2,0,44,13562,16376,0,0,62.04,0,45,14556,16376,0,0,54.78,0,40,13562,16376,0,0
1759808260.7150834,2025-10-07 11:37:40.715,57.46,3,46,14994,16376,0,0,53.48,17,45,13562,16376,0,0,64.58,19,45,14556,16376,0,0,54.7,0,41,13562,16376,0,0
1759808260.9195232,2025-10-07 11:37:40.919,54.84,0,46,14994,16376,0,0,51.17,0,44,13562,16376,0,0,63.29,0,45,14556,16376,0,0,54.58,0,40,13562,16376,0,0
1759808261.127449,2025-10-07 11:37:41.127,57.47,20,47,14994,16376,0,0,51.91,15,45,13562,16376,0,0,62.04,0,47,14556,16376,0,0,56.98,17,40,13562,16376,0,0
1759808261.3310862,2025-10-07 11:37:41.331,54.84,0,46,14994,16376,0,0,53.45,0,44,13562,16376,0,0,64.69,0,45,14556,16376,0,0,54.57,0,40,13562,16376,0,0
1759808261.5179832,2025-10-07 11:37:41.517,57.48,20,46,14994,16376,0,0,51.16,0,45,13562,16376,0,0,62.01,0,45,14556,16376,0,0,54.56,4,40,13562,16376,0,0
1759808261.736639,2025-10-07 11:37:41.736,56.1,0,46,14994,16376,0,0,53.44,0,44,13562,16376,0,0,64.68,0,45,14556,16376,0,0,56.99,0,40,13562,16376,0,0
1759808261.937801,2025-10-07 11:37:41.937,54.82,0,48,14994,16376,0,0,51.15,0,44,13562,16376,0,0,61.98,0,45,14556,16376,0,0,54.58,0,40,13562,16376,0,0
1759808262.1517751,2025-10-07 11:37:42.151,57.43,0,46,14994,16376,0,0,52.72,0,44,13562,16376,0,0,64.63,0,45,14556,16376,0,0,57.05,0,40,13562,16376,0,0
1759808262.367324,2025-10-07 11:37:42.367,54.8,0,46,14994,16376,0,0,51.19,0,44,13562,16376,0,0,61.95,0,45,14556,16376,0,0,54.6,0,40,13562,16376,0,0
1759808262.5739305,2025-10-07 11:37:42.573,57.34,10,46,14994,16376,0,0,53.49,0,45,13562,16376,0,0,64.6,8,45,14556,16376,0,0,57.01,17,40,13562,16376,0,0
1759808262.7834122,2025-10-07 11:37:42.783,54.83,0,46,14994,16376,0,0,51.22,0,44,13562,16376,0,0,61.92,0,45,14556,16376,0,0,54.62,0,40,13562,16376,0,0
1759808262.9897857,2025-10-07 11:37:42.989,57.46,20,46,14994,16376,0,0,53.53,15,45,13562,16376,0,0,64.6,19,45,14556,16376,0,0,57.01,17,40,13562,16376,0,0
1759808263.192818,2025-10-07 11:37:43.192,54.88,0,46,14994,16376,0,0,51.24,0,44,13562,16376,0,0,61.93,0,45,14556,16376,0,0,54.56,0,40,13562,16376,0,0
1759808263.3999465,2025-10-07 11:37:43.399,57.46,10,47,14994,16376,0,0,53.52,19,45,13562,16376,0,0,63.7,16,45,14556,16376,0,0,54.54,0,42,13562,16376,0,0
1759808263.6066802,2025-10-07 11:37:43.606,54.8,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,63.41,0,45,14556,16376,0,0,56.99,0,40,13562,16376,0,0
1759808263.799007,2025-10-07 11:37:43.799,54.78,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,61.93,0,45,14556,16376,0,0,54.49,0,40,13562,16376,0,0
1759808263.9827363,2025-10-07 11:37:43.982,57.45,0,46,14994,16376,0,0,53.51,0,45,13562,16376,0,0,64.63,0,45,14556,16376,0,0,56.89,17,40,13562,16376,0,0
1759808264.167958,2025-10-07 11:37:44.167,54.86,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,61.96,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808264.3817065,2025-10-07 11:37:44.381,57.53,20,46,14994,16376,0,0,53.47,0,45,13562,16376,0,0,64.64,19,46,14556,16376,0,0,56.85,17,40,13562,16376,0,0
1759808264.5773983,2025-10-07 11:37:44.577,54.93,0,46,14994,16376,0,0,51.17,0,44,13562,16376,0,0,61.98,0,45,14556,16376,0,0,54.4,0,40,13562,16376,0,0
1759808264.7718985,2025-10-07 11:37:44.771,57.51,20,46,14994,16376,0,0,53.46,19,46,13562,16376,0,0,64.65,19,45,14556,16376,0,0,54.85,12,41,13562,16376,0,0
1759808264.9821923,2025-10-07 11:37:44.982,54.81,0,46,14994,16376,0,0,51.16,0,44,13562,16376,0,0,61.97,0,45,14556,16376,0,0,56.82,0,40,13562,16376,0,0
1759808265.1902516,2025-10-07 11:37:45.190,54.8,0,46,14994,16376,0,0,51.14,0,44,13562,16376,0,0,61.97,0,46,14556,16376,0,0,54.37,0,40,13562,16376,0,0
1759808265.4043374,2025-10-07 11:37:45.404,54.7,0,46,14994,16376,0,0,51.16,0,44,13562,16376,0,0,64.63,0,45,14556,16376,0,0,56.77,0,40,13562,16376,0,0
1759808265.6145997,2025-10-07 11:37:45.614,55.92,18,46,14994,16376,0,0,51.17,0,44,13562,16376,0,0,61.96,0,45,14556,16376,0,0,54.34,0,40,13562,16376,0,0
1759808265.8332288,2025-10-07 11:37:45.833,54.55,0,46,14994,16376,0,0,53.49,0,44,13562,16376,0,0,64.62,0,45,14556,16376,0,0,56.34,0,40,13562,16376,0,0
1759808266.0297656,2025-10-07 11:37:46.029,54.47,0,46,14994,16376,0,0,51.21,0,44,13562,16376,0,0,61.95,0,45,14556,16376,0,0,54.38,0,40,13562,16376,0,0
1759808266.2497482,2025-10-07 11:37:46.249,57.1,0,46,14994,16376,0,0,53.55,8,44,13562,16376,0,0,64.63,0,45,14556,16376,0,0,56.87,0,40,13562,16376,0,0
1759808266.4597325,2025-10-07 11:37:46.459,54.5,0,46,14994,16376,0,0,51.27,0,44,13562,16376,0,0,61.96,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808266.6557343,2025-10-07 11:37:46.655,57.13,0,46,14994,16376,0,0,53.56,19,45,13562,16376,0,0,64.63,19,45,14556,16376,0,0,56.88,18,41,13562,16376,0,0
1759808266.8281598,2025-10-07 11:37:46.828,54.59,0,46,14994,16376,0,0,51.28,0,44,13562,16376,0,0,62.2,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808267.0191908,2025-10-07 11:37:47.019,57.24,18,48,14994,16376,0,0,53.01,17,45,13562,16376,0,0,61.99,0,46,14556,16376,0,0,56.86,19,40,13562,16376,0,0
1759808267.2220163,2025-10-07 11:37:47.222,54.69,0,46,14994,16376,0,0,53.5,0,44,13562,16376,0,0,64.69,0,45,14556,16376,0,0,54.41,0,40,13562,16376,0,0
1759808267.4181273,2025-10-07 11:37:47.418,57.36,18,46,14994,16376,0,0,51.26,0,46,13562,16376,0,0,62.03,0,45,14556,16376,0,0,54.89,7,40,13562,16376,0,0
1759808267.6256955,2025-10-07 11:37:47.625,54.82,0,46,14994,16376,0,0,53.55,0,44,13562,16376,0,0,64.73,0,45,14556,16376,0,0,56.85,0,40,13562,16376,0,0
1759808267.830449,2025-10-07 11:37:47.830,54.81,0,46,14994,16376,0,0,51.25,0,44,13562,16376,0,0,62.03,0,45,14556,16376,0,0,54.4,0,40,13562,16376,0,0
1759808268.0390253,2025-10-07 11:37:48.039,57.43,0,46,14994,16376,0,0,53.54,0,44,13562,16376,0,0,64.7,19,45,14556,16376,0,0,56.86,0,40,13562,16376,0,0
1759808268.2317388,2025-10-07 11:37:48.231,54.79,0,46,14994,16376,0,0,51.25,0,44,13562,16376,0,0,62.0,0,45,14556,16376,0,0,54.41,0,40,13562,16376,0,0
1759808268.4251313,2025-10-07 11:37:48.425,57.28,1,47,14994,16376,0,0,53.54,19,45,13562,16376,0,0,64.69,0,45,14556,16376,0,0,56.84,19,41,13562,16376,0,0
1759808268.6388772,2025-10-07 11:37:48.638,54.68,0,46,14994,16376,0,0,51.25,0,44,13562,16376,0,0,62.01,0,45,14556,16376,0,0,54.44,0,40,13562,16376,0,0
1759808268.8335347,2025-10-07 11:37:48.833,57.3,18,48,14994,16376,0,0,52.83,16,45,13562,16376,0,0,62.01,0,47,14556,16376,0,0,56.87,19,40,13562,16376,0,0
1759808269.0310502,2025-10-07 11:37:49.031,54.7,0,46,14994,16376,0,0,51.27,0,44,13562,16376,0,0,64.7,0,45,14556,16376,0,0,54.48,0,40,13562,16376,0,0
1759808269.230887,2025-10-07 11:37:49.230,57.28,18,46,14994,16376,0,0,51.25,0,46,13562,16376,0,0,62.01,0,45,14556,16376,0,0,55.11,8,40,13562,16376,0,0
1759808269.4377484,2025-10-07 11:37:49.437,55.25,0,46,14994,16376,0,0,53.53,0,44,13562,16376,0,0,61.98,0,45,14556,16376,0,0,56.95,0,40,13562,16376,0,0
1759808269.649736,2025-10-07 11:37:49.649,54.67,0,47,14994,16376,0,0,53.5,0,44,13562,16376,0,0,61.96,0,45,14556,16376,0,0,54.5,0,41,13562,16376,0,0
1759808269.8705754,2025-10-07 11:37:49.870,57.31,0,46,14994,16376,0,0,51.93,0,45,13562,16376,0,0,64.64,0,45,14556,16376,0,0,56.99,0,40,13562,16376,0,0
1759808270.0739038,2025-10-07 11:37:50.073,54.69,0,46,14994,16376,0,0,51.2,0,44,13562,16376,0,0,61.95,0,45,14556,16376,0,0,54.58,0,40,13562,16376,0,0
1759808270.2780473,2025-10-07 11:37:50.278,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
